Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
GCF_053546095.1_ASM5354609v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.888	116106	300.30091649694504	1988890	0.35	1964	42	253741	
GCF_900073825.1_VSA100_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.892	39874	294.09052132701424	2084144	0.35	2110	142	108907	
GCF_900073855.1_VSA104_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	43591	292.5781683626272	2123271	0.35	2162	142	108905	
GCA_001106525.1_6630_7_10_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.889	124638	299.3350987000481	2093402	0.35	2077	28	334311	
GCA_001694645.1_ASM169464v1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.89	170686	303.6167754897037	2034611	0.35	1991	29	402622	
GCA_002214425.1_ASM221442v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.884	2121372	305.9877870053737	2121372	0.36	2047	1	2121372	
GCA_029525175.1_ASM2952517v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.894	220371	304.2706766917293	1898379	0.35	1862	21	264930	
GCA_029528815.1_ASM2952881v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.89	89583	304.6152663934426	2000375	0.35	1952	46	223178	
GCA_030228145.1_ASM3022814v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.895	107172	299.9411177644711	2012440	0.35	2004	32	354816	
GCA_034353005.1_PDT001878640.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.892	142887	299.3442064264849	2064102	0.35	2054	33	429382	
GCA_034451165.1_PDT001812590.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	152339	301.26839826839824	2103436	0.35	2079	45	386115	
GCA_042686845.1_ASM4268684v1_genomic	99.99	0.09	Neural Network (Specific Model)	11	0.892	165096	298.8952802359882	2041625	0.35	2034	49	475412	
GCA_042688355.1_ASM4268835v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.889	194440	290.3562152133581	2107490	0.35	2156	149	463834	
GCA_043106755.1_PDT002221828.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	119296	300.7407407407408	2071345	0.35	2052	41	318785	
GCA_043119165.1_PDT002224728.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	187643	300.7308654327164	2016399	0.35	1999	27	429453	
GCA_044490125.1_PDT002220555.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.892	74421	299.9100047869794	2103758	0.35	2089	48	213699	
GCA_044533965.1_PDT002219213.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	104747	299.05230024213074	2072367	0.35	2065	46	221188	
GCA_044550005.1_PDT002218677.1_genomic	99.99	0.12	Neural Network (Specific Model)	11	0.891	317239	301.24531095755185	2051277	0.35	2026	24	383290	
GCA_044803065.1_PDT002217152.1_genomic	100.0	0.05	Neural Network (Specific Model)	11	0.891	144718	302.13277393879565	2056927	0.35	2026	32	224746	
GCA_044834285.1_PDT002215228.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.894	187335	301.2065491183879	2004167	0.35	1985	29	584457	
GCA_044846385.1_PDT002214752.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	311835	307.0130821559393	1968314	0.35	1911	23	605005	
GCA_045496045.1_PDT002494355.1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.894	38590	302.4488636363636	1961580	0.35	1936	99	92877	
GCA_053009285.1_ASM5300928v1_genomic	99.99	0.1	Neural Network (Specific Model)	11	0.894	204327	302.24422110552763	2014915	0.35	1990	28	402649	
GCA_900073345.1_SA197_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.893	39841	296.4160482374768	2143165	0.35	2156	149	85980	
GCA_900073905.1_VSA107_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.891	42457	294.5277382645804	2086605	0.35	2109	145	108905	
GCF_000322645.1_ASM32264v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.888	50047	291.5455399061033	2092940	0.35	2130	91	108122	
GCF_001015955.1_ASM101595v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.891	211910	297.29443892750743	2013023	0.35	2014	18	523873	
GCF_009933935.1_ASM993393v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.883	103405	299.99861942015644	2210154	0.36	2173	38	242078	
GCF_027659145.1_ASM2765914v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.892	111577	302.8209523809524	2135844	0.35	2100	36	313827	
GCF_027863475.1_ASM2786347v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.889	119333	304.09696668324216	2059522	0.35	2011	34	211940	
GCA_000831105.1_ASM83110v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.878	2231475	303.4598980064905	2231475	0.36	2157	1	2231475	
GCA_027863385.1_ASM2786338v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.89	1185580	300.4216748768473	2052438	0.35	2030	11	1185580	
GCA_029524995.1_ASM2952499v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.89	91887	301.95710843373496	2108550	0.35	2075	46	260196	
GCA_034384535.1_PDT001859647.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	133107	299.37140115163146	2095250	0.35	2084	36	399496	
GCA_034456265.1_PDT001812347.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.892	312232	303.51015228426394	2007341	0.35	1970	19	383711	
GCA_034629685.1_PDT001790030.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.897	30692	296.7455089820359	1984838	0.35	2004	135	60807	
GCA_037079115.1_ASM3707911v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.887	86219	299.8001880582981	2152665	0.35	2127	47	227924	
GCA_037672565.1_ASM3767256v1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.897	397257	306.8957718780728	2084434	0.36	2034	18	652883	
GCA_044549025.1_PDT002218997.1_genomic	99.99	0.12	Neural Network (Specific Model)	11	0.893	186976	301.2693836978131	2032853	0.35	2012	26	600614	
GCA_044804135.1_PDT002216956.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.892	103762	299.9416626154594	2072400	0.35	2057	43	321800	
GCA_044834125.1_PDT002215235.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	195555	300.86341222879685	2046179	0.35	2028	21	649812	
GCA_044866755.1_PDT002213822.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.893	187346	306.4300680984809	1961685	0.35	1909	22	410114	
GCA_050916545.1_NN105_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.88	2176950	302.08124704770904	2176950	0.35	2117	1	2176950	
GCA_052786795.1_ASM5278679v1_genomic	99.99	0.12	Neural Network (Specific Model)	11	0.893	122477	299.7694524495677	2094033	0.35	2082	34	293493	
GCA_055701565.1_ASM5570156v1_genomic	100.0	0.05	Neural Network (Specific Model)	11	0.887	734645	301.9984886649874	2022831	0.35	1985	10	768120	
GCF_000290295.1_ASM29029v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.894	201920	305.9109009457442	2060223	0.35	2009	20	336281	
GCF_001015875.1_ASM101587v1_genomic	100.0	0.04	Neural Network (Specific Model)	11	0.893	145056	299.7710073710074	2045540	0.35	2035	18	423448	
GCF_900073615.1_SA31_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.893	33423	296.37476099426385	2078940	0.35	2092	169	138591	
GCF_900074065.1_VSA26_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.891	32117	294.7346014492754	2186195	0.35	2208	165	118375	
GCA_000289955.1_ASM28995v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.89	102964	295.0914721295855	2084053	0.35	2099	32	282236	
GCA_001163105.1_6630_5_5_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.889	129438	303.12158808933003	2057436	0.35	2015	30	343587	
GCA_009933315.1_ASM993331v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.891	194010	298.3951690821256	2075521	0.35	2070	25	573936	
GCA_020983945.1_ASM2098394v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.902	19119	294.752729257642	1793762	0.35	1832	225	92674	
GCA_029524575.1_ASM2952457v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.889	91888	296.34257155838253	2196126	0.35	2201	50	223000	
GCA_030489705.1_ASM3048970v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.875	2065074	302.6760280842528	2065074	0.35	1994	1	2065074	
GCA_034625685.1_PDT001795836.1_genomic	100.0	0.05	Neural Network (Specific Model)	11	0.893	103344	305.30929405789743	2017563	0.35	1969	32	341329	
GCA_043949045.1_ASM4394904v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.887	133458	304.62104187946886	2013414	0.35	1958	26	263696	
GCA_044027335.1_PDT002237866.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.891	264112	301.668653750621	2040833	0.35	2013	24	666702	
GCA_044093495.1_PDT002224170.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.894	161446	299.57	2106802	0.35	2100	32	372384	
GCA_044098745.1_PDT002224062.1_genomic	99.99	0.07	Neural Network (Specific Model)	11	0.892	220607	305.11936475409834	2000402	0.35	1952	28	627862	
GCA_044112225.1_PDT002223970.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	185401	303.5061287027579	1996247	0.35	1958	27	604458	
GCA_044425485.1_PDT002220863.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.893	145028	298.3490196078432	2041024	0.35	2040	30	459323	
GCA_044553535.1_PDT002218527.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	117602	300.6778160354156	2051287	0.35	2033	30	500549	
GCA_044803735.1_PDT002217067.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	110370	297.2454017424976	2058869	0.35	2066	42	294097	
GCA_044812255.1_PDT002217526.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.894	382555	302.3639575971732	2005986	0.35	1981	26	643639	
GCA_044823305.1_PDT002215484.1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.892	647242	300.73771266540643	2136586	0.35	2116	15	825228	
GCA_045273025.1_PDT002487247.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.893	292536	306.22835443037974	2028937	0.35	1975	20	517588	
GCA_045274635.1_PDT002487173.1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.892	98121	301.6046055854973	2067995	0.35	2041	37	574908	
GCA_045291325.1_PDT002486317.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	274409	306.64581178903825	1990855	0.35	1934	24	627714	
GCA_045296835.1_PDT002485989.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.891	171423	300.1745490004876	2069425	0.35	2051	28	614985	
GCA_047389605.1_ASM4738960v1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.887	138690	300.98279869827985	2186449	0.35	2151	42	260179	
GCA_049677795.1_ASM4967779v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.881	1964990	311.4652291105121	1964990	0.36	1855	1	1964990	
GCA_053009665.1_ASM5300966v1_genomic	99.99	0.07	Neural Network (Specific Model)	11	0.892	234083	304.84508492022644	1988735	0.35	1943	24	627944	
GCA_900074325.1_VSA87_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	38538	293.68747044917257	2086213	0.35	2115	157	108905	
GCF_003992555.1_ASM399255v1_genomic	99.99	0.03	Neural Network (Specific Model)	11	0.899	627487	304.49921589127024	1941504	0.35	1913	9	712616	
GCF_008710645.1_ASM871064v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.89	109697	302.2294776119403	2181056	0.36	2144	45	314121	
GCF_027862145.1_ASM2786214v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.888	103436	301.3459119496856	2100780	0.35	2067	48	201821	
GCF_042688485.1_ASM4268848v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.891	113815	288.1160550458716	2111850	0.35	2180	152	222411	
GCF_047501565.1_ASM4750156v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.877	2160574	299.1933962264151	2166406	0.36	2120	2	2160574	
GCF_053545675.1_ASM5354567v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.889	127905	295.22152205525936	2052665	0.35	2063	45	260838	
GCF_053546415.1_ASM5354641v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.891	187423	300.24687656171915	2020462	0.35	2001	23	652282	
GCF_055670305.1_ASM5567030v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.892	187389	304.8371062992126	2080654	0.35	2032	18	538376	
GCF_900074435.1_VSA99_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	43758	294.24667931688805	2083152	0.35	2108	142	108905	
GCA_000289975.1_ASM28997v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.891	127027	297.8513388734995	2169009	0.35	2166	30	321324	
GCA_001016595.1_ASM101659v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.891	160092	299.3907284768212	2126902	0.35	2114	22	322075	
GCA_001880505.1_ASM188050v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.888	102162	301.0516674495068	2160808	0.35	2129	47	260132	
GCA_008709945.1_ASM870994v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.891	471819	300.49750499001993	2024840	0.35	2004	15	677706	
GCA_009933775.1_ASM993377v1_genomic	100.0	0.02	Neural Network (Specific Model)	11	0.893	308085	301.2061757719715	2126064	0.35	2105	20	657078	
GCA_009934045.1_ASM993404v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.881	144150	293.4305309734513	2253871	0.36	2260	49	322029	
GCA_029529335.1_ASM2952933v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.89	79058	295.0229400749064	2119339	0.35	2136	54	222705	
GCA_034381775.1_PDT001861269.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.894	106770	300.20374115267947	1989262	0.35	1978	34	277257	
GCA_034605595.1_PDT001796915.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	165510	301.44569471624266	2068739	0.35	2044	34	334466	
GCA_034630405.1_PDT001789964.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.898	31244	298.4418136020151	1976390	0.35	1985	115	92978	
GCA_043126165.1_PDT002226372.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	187335	301.6228939544103	2042805	0.35	2018	23	422428	
GCA_043949485.1_ASM4394948v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.884	96000	296.24515503875966	2071560	0.35	2064	32	284191	
GCA_044119445.1_PDT002223903.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	115809	301.3465298142718	2070519	0.35	2046	46	322003	
GCA_044429545.1_PDT002220764.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.894	132602	300.4972123669539	1987133	0.35	1973	26	338424	
GCA_044496715.1_PDT002220289.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	187337	299.1417984189723	2032910	0.35	2024	23	650728	
GCA_044529585.1_PDT002219366.1_genomic	99.99	0.11	Neural Network (Specific Model)	11	0.891	383252	301.0550595238095	2039427	0.35	2016	23	667138	
GCA_044888065.1_PDT002212783.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.891	119300	300.8265107212476	2074134	0.35	2052	39	318906	
GCA_045291025.1_PDT002486336.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	149303	301.5881178232651	2025820	0.35	2003	26	500429	
GCA_045509445.1_PDT002494284.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	115717	301.21592574499266	2070832	0.35	2047	41	322528	
GCA_053546155.1_ASM5354615v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.889	69984	296.99900793650795	2016268	0.35	2016	69	205904	
GCA_055805115.1_ASM5580511v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.891	103114	294.8812868146805	2186516	0.35	2207	61	229149	
GCA_920938065.1_GCA_PHEGBS0265_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.892	164379	303.6589769307924	2034371	0.35	1994	22	505921	
GCA_949788945.1_23495_7_344_h_nanopore_genomic	99.99	0.1	Neural Network (Specific Model)	11	0.877	2088496	301.13681102362204	2088496	0.36	2032	1	2088496	
GCF_000288895.1_ASM28889v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.888	93263	299.7152882205514	2017196	0.35	1995	36	282709	
GCF_043949165.1_ASM4394916v1_genomic	99.99	0.12	Neural Network (Specific Model)	11	0.888	139432	301.90827067669176	2031466	0.35	1995	25	388762	
GCA_001398655.1_Mother6_genomic	99.99	0.09	Neural Network (Specific Model)	11	0.893	97849	297.3300828863969	2045442	0.35	2051	73	260651	
GCA_019552345.1_ASM1955234v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.876	2041494	303.34687658710004	2041494	0.35	1969	1	2041494	
GCA_022586165.1_ASM2258616v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.891	193279	301.1384317521781	2092036	0.35	2066	22	496554	
GCA_029524375.1_ASM2952437v1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.888	91887	296.5144927536232	2206984	0.35	2208	52	223104	
GCA_029524835.1_ASM2952483v1_genomic	99.99	0.1	Neural Network (Specific Model)	11	0.893	87551	298.73716439001413	2127269	0.35	2123	39	267133	
GCA_034640525.1_PDT001688546.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.894	83405	298.1351751356685	2025493	0.35	2027	77	262718	
GCA_037081295.1_ASM3708129v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.887	124385	299.9088717454195	2099394	0.35	2074	34	279861	
GCA_042686645.1_ASM4268664v1_genomic	99.99	0.09	Neural Network (Specific Model)	11	0.893	73426	297.5223367697595	2031863	0.35	2037	66	223943	
GCA_043713795.1_PDT002395776.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.895	41121	300.2635922330097	2068853	0.35	2060	106	150310	
GCA_044088635.1_PDT002224367.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.891	78126	299.4628460417679	2072837	0.35	2059	44	251710	
GCA_044493645.1_PDT002220415.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.894	235506	300.959075589793	2094682	0.35	2077	24	562074	
GCA_044717495.1_PDT002212105.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.894	320874	303.8562025316456	2010540	0.35	1975	21	384179	
GCA_044777085.1_PDT002217932.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	193022	299.75789985415656	2071089	0.35	2057	29	266431	
GCA_044793515.1_PDT002216761.1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.893	187348	306.5964467005076	2026013	0.35	1970	21	667492	
GCA_044810145.1_PDT002217718.1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.89	227822	302.715186802523	2100307	0.35	2061	28	509548	
GCA_044841105.1_PDT002214957.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	208974	300.5147637795276	2050703	0.35	2032	21	546173	
GCA_044848945.1_PDT002214364.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	63901	299.7839536007733	2083102	0.35	2069	61	211110	
GCA_045273905.1_PDT002487209.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	149303	301.0249875062469	2021195	0.35	2001	32	499296	
GCA_045291695.1_PDT002486321.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.895	160343	301.64180522565323	2123750	0.35	2105	26	347567	
GCA_045499755.1_PDT002494745.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	141216	301.43566815697966	2036735	0.35	2013	26	536947	
GCA_054401355.1_ASM5440135v1_genomic	99.99	0.11	Neural Network (Specific Model)	11	0.881	2052096	305.8570704510897	2052096	0.36	1973	1	2052096	
GCA_900074145.1_VSA69_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	37924	293.7283483199243	2084454	0.35	2113	146	108907	
GCA_920938135.1_GCA_PHEGBS0383_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.891	91860	303.80120180270404	2039792	0.35	1997	39	235651	
GCF_000288195.1_ASM28819v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.893	151596	302.6427539720751	2108970	0.35	2077	25	322079	
GCF_001348755.1_6630_7_9_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.888	98693	302.27428283844995	2025163	0.35	1987	31	280715	
GCF_011379355.1_ASM1137935v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.892	122596	301.0965382740127	2072639	0.35	2051	43	230741	
GCF_027161325.1_ASM2716132v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.889	274081	298.713717693837	2025758	0.35	2012	22	422943	
GCF_027862185.1_ASM2786218v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.89	518290	296.4466956102267	2068583	0.35	2073	20	568108	
GCF_027862805.1_ASM2786280v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.891	120475	307.27126805778494	1930617	0.35	1869	27	299208	
