Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
GCA_044030075.1_PDT002224725.1_genomic	100.0	0.44	Neural Network (Specific Model)	11	0.891	198829	297.8004555808656	2196591	0.35	2195	30	370529	None
GCA_044088155.1_PDT002224416.1_genomic	100.0	0.16	Neural Network (Specific Model)	11	0.894	149534	301.9730919765166	2067791	0.35	2044	30	342878	None
GCA_044089055.1_PDT002224349.1_genomic	100.0	0.16	Neural Network (Specific Model)	11	0.89	91706	295.6677616142656	2119405	0.35	2131	104	247025	None
GCA_044092715.1_PDT002224234.1_genomic	100.0	0.64	Neural Network (Specific Model)	11	0.892	153902	300.8276340110906	2186332	0.35	2164	28	398687	None
GCA_044093345.1_PDT002224183.1_genomic	100.0	0.15	Neural Network (Specific Model)	11	0.89	123204	298.87092060399414	2064884	0.35	2053	45	209888	None
GCA_044093635.1_PDT002224159.1_genomic	100.0	0.44	Neural Network (Specific Model)	11	0.893	159147	299.79842446709915	2169914	0.35	2158	27	517789	None
GCA_044098485.1_PDT002224075.1_genomic	100.0	0.16	Neural Network (Specific Model)	11	0.894	116506	300.51904296875	2061975	0.35	2048	32	303295	None
GCA_044107275.1_PDT002224025.1_genomic	99.98	0.62	Neural Network (Specific Model)	11	0.891	129351	303.2268292682927	2088916	0.35	2050	43	383716	None
GCA_044112475.1_PDT002223961.1_genomic	99.99	0.14	Neural Network (Specific Model)	11	0.893	132738	301.9354177344951	1976239	0.35	1951	26	428616	None
GCA_044422445.1_PDT002221654.1_genomic	100.0	0.17	Neural Network (Specific Model)	11	0.891	107172	298.8260254596888	2129490	0.35	2121	43	196359	None
GCA_044423165.1_PDT002221089.1_genomic	100.0	0.4	Neural Network (Specific Model)	11	0.893	248157	305.0928143712575	2051627	0.35	2004	23	532512	None
GCA_044424215.1_PDT002220927.1_genomic	100.0	0.26	Neural Network (Specific Model)	11	0.892	162409	300.9739348370927	2016805	0.35	1995	23	429387	None
GCA_044425395.1_PDT002220866.1_genomic	100.0	0.31	Neural Network (Specific Model)	11	0.891	88484	302.45954045954045	2035540	0.35	2002	47	180022	None
GCA_044426885.1_PDT002220824.1_genomic	100.0	0.5	Neural Network (Specific Model)	11	0.891	161038	302.00784698381557	2069869	0.35	2039	26	370219	None
GCA_044427325.1_PDT002220814.1_genomic	100.0	0.16	Neural Network (Specific Model)	11	0.894	149418	299.9242718446602	2070612	0.35	2060	29	546889	None
GCA_044487065.1_PDT002220636.1_genomic	100.0	0.18	Neural Network (Specific Model)	11	0.892	368886	301.9045323047252	2101543	0.35	2074	19	454206	None
GCA_044489725.1_PDT002220575.1_genomic	100.0	0.27	Neural Network (Specific Model)	11	0.891	179333	299.5693359375	2061636	0.35	2048	28	368807	None
GCA_044490125.1_PDT002220555.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.892	74421	299.9100047869794	2103758	0.35	2089	48	213699	None
GCA_044493025.1_PDT002220444.1_genomic	100.0	0.33	Neural Network (Specific Model)	11	0.892	125031	299.9076418190342	2147541	0.36	2133	31	370159	None
GCA_044499135.1_PDT002220081.1_genomic	100.0	0.41	Neural Network (Specific Model)	11	0.891	174802	302.85714285714283	2058831	0.35	2023	20	511232	None
GCA_044499875.1_PDT002220054.1_genomic	100.0	5.72	Neural Network (Specific Model)	11	0.892	320352	300.94775774387426	2184662	0.35	2163	19	675727	None
GCA_044501375.1_PDT002219983.1_genomic	100.0	0.14	Neural Network (Specific Model)	11	0.893	149418	301.90677134445536	2063363	0.35	2038	31	550980	None
GCA_044523685.1_PDT002219630.1_genomic	100.0	0.34	Neural Network (Specific Model)	11	0.892	207598	302.6156806156806	2112201	0.35	2079	24	317942	None
GCA_044526865.1_PDT002219524.1_genomic	100.0	0.41	Neural Network (Specific Model)	11	0.892	183114	304.1845238095238	2059267	0.35	2016	25	412543	None
GCA_044529385.1_PDT002219373.1_genomic	100.0	0.65	Neural Network (Specific Model)	11	0.892	130105	301.41494727189365	2206699	0.35	2181	27	398698	None
GCA_044533965.1_PDT002219213.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	104747	299.05230024213074	2072367	0.35	2065	46	221188	None
GCA_044539615.1_PDT002219120.1_genomic	100.0	0.15	Neural Network (Specific Model)	11	0.892	331079	300.3871769383698	2028396	0.35	2012	24	704512	None
GCA_044550005.1_PDT002218677.1_genomic	99.99	0.12	Neural Network (Specific Model)	11	0.891	317239	301.24531095755185	2051277	0.35	2026	24	383290	None
GCA_044718175.1_PDT002212072.1_genomic	100.0	1.5	Neural Network (Specific Model)	11	0.892	37985	300.2001924927815	2094905	0.35	2078	102	116612	None
GCA_044722605.1_PDT002211970.1_genomic	100.0	0.24	Neural Network (Specific Model)	11	0.891	126001	300.4148669010547	2011524	0.35	1991	37	260460	None
GCA_044723635.1_PDT002211816.1_genomic	100.0	0.19	Neural Network (Specific Model)	11	0.894	193142	301.7144913627639	2105706	0.35	2084	27	609982	None
GCA_044724035.1_PDT002211927.1_genomic	100.0	0.19	Neural Network (Specific Model)	11	0.89	522626	298.86733238231096	2114114	0.35	2103	20	626376	None
GCA_044725985.1_PDT002211789.1_genomic	100.0	0.43	Neural Network (Specific Model)	11	0.891	183533	303.6448736998514	2061261	0.35	2019	24	341232	None
GCA_044727115.1_PDT002211739.1_genomic	100.0	0.14	Neural Network (Specific Model)	11	0.893	149306	300.4118226600985	2045982	0.35	2030	33	341867	None
GCA_044773665.1_PDT002218338.1_genomic	100.0	0.39	Neural Network (Specific Model)	11	0.892	95661	294.4789473684211	2253511	0.35	2280	33	398581	None
GCA_044778815.1_PDT002217788.1_genomic	100.0	0.25	Neural Network (Specific Model)	11	0.892	187290	305.9211746522411	1992945	0.35	1941	25	629215	None
GCA_044783385.1_PDT002217683.1_genomic	100.0	0.15	Neural Network (Specific Model)	11	0.893	149417	300.13814832767815	2075549	0.35	2063	29	341866	None
GCA_044786935.1_PDT002217440.1_genomic	100.0	0.41	Neural Network (Specific Model)	11	0.892	145364	296.1482804823582	2225687	0.35	2239	37	325848	None
GCA_044792595.1_PDT002216861.1_genomic	100.0	0.14	Neural Network (Specific Model)	11	0.893	121790	297.8350119904077	2082481	0.35	2085	37	341801	None
GCA_044793395.1_PDT002216776.1_genomic	100.0	0.37	Neural Network (Specific Model)	11	0.891	140273	300.44598612487613	2038356	0.35	2018	32	521603	None
GCA_044794135.1_PDT002216690.1_genomic	100.0	0.43	Neural Network (Specific Model)	11	0.891	370344	298.11289582377236	2184008	0.35	2179	27	398695	None
GCA_044795305.1_PDT002218388.1_genomic	100.0	0.25	Neural Network (Specific Model)	11	0.892	341236	303.5501002004008	2033816	0.35	1996	17	762318	None
GCA_044795405.1_PDT002218376.1_genomic	100.0	0.15	Neural Network (Specific Model)	11	0.892	244202	299.8588007736944	2082907	0.35	2068	20	576647	None
GCA_044796045.1_PDT002218302.1_genomic	100.0	0.31	Neural Network (Specific Model)	11	0.891	82158	299.77976766698936	2081104	0.35	2066	50	235809	None
GCA_044796135.1_PDT002218286.1_genomic	100.0	0.14	Neural Network (Specific Model)	11	0.893	149304	301.18694362017806	2042899	0.35	2022	30	556174	None
GCA_044803065.1_PDT002217152.1_genomic	100.0	0.05	Neural Network (Specific Model)	11	0.891	144718	302.13277393879565	2056927	0.35	2026	32	224746	None
GCA_044803215.1_PDT002217139.1_genomic	100.0	0.39	Neural Network (Specific Model)	11	0.892	263866	300.76238095238097	2120276	0.35	2100	24	541387	None
GCA_044804975.1_PDT002216856.1_genomic	100.0	0.82	Neural Network (Specific Model)	11	0.892	202448	302.03441494591937	2063298	0.35	2034	25	390949	None
GCA_044806625.1_PDT002216780.1_genomic	100.0	0.31	Neural Network (Specific Model)	11	0.89	282588	303.0689828801611	2024910	0.35	1986	22	500828	None
GCA_044808775.1_PDT002216571.1_genomic	100.0	0.23	Neural Network (Specific Model)	11	0.893	252395	304.43629152206245	2058603	0.35	2017	19	524417	None
GCA_044809485.1_PDT002217778.1_genomic	100.0	0.36	Neural Network (Specific Model)	11	0.892	221365	301.575329566855	2151631	0.35	2124	27	500946	None
GCA_044813885.1_PDT002216501.1_genomic	100.0	0.25	Neural Network (Specific Model)	11	0.893	83282	294.21299810246677	2079826	0.35	2108	45	443859	None
GCA_044818545.1_PDT002215675.1_genomic	100.0	0.62	Neural Network (Specific Model)	11	0.891	113481	300.5880459770115	2196849	0.35	2175	28	398609	None
GCA_044822305.1_PDT002215492.1_genomic	100.0	0.31	Neural Network (Specific Model)	11	0.893	182795	304.85596906718223	2116082	0.35	2069	23	425259	None
GCA_044834185.1_PDT002215232.1_genomic	100.0	0.19	Neural Network (Specific Model)	11	0.893	42036	304.7286585365854	2011460	0.35	1968	94	119222	None
GCA_044834285.1_PDT002215228.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.894	187335	301.2065491183879	2004167	0.35	1985	29	584457	None
GCA_044836305.1_PDT002215114.1_genomic	100.0	0.43	Neural Network (Specific Model)	11	0.891	175960	302.71456790123455	2059928	0.35	2025	24	341229	None
GCA_044837845.1_PDT002215088.1_genomic	100.0	0.14	Neural Network (Specific Model)	11	0.893	149356	300.52486459871983	2046309	0.35	2031	28	550566	None
GCA_044841025.1_PDT002214959.1_genomic	100.0	0.81	Neural Network (Specific Model)	11	0.892	102928	303.84851344974044	2162746	0.36	2119	42	285140	None
GCA_044843285.1_PDT002214890.1_genomic	100.0	0.34	Neural Network (Specific Model)	11	0.892	187841	301.74051896207584	2029873	0.35	2004	24	608639	None
GCA_044846385.1_PDT002214752.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	311835	307.0130821559393	1968314	0.35	1911	23	605005	None
GCA_044847465.1_PDT002214734.1_genomic	99.99	0.15	Neural Network (Specific Model)	11	0.893	228867	301.99214145383104	2062782	0.35	2036	28	610278	None
GCA_044851005.1_PDT002214284.1_genomic	100.0	0.18	Neural Network (Specific Model)	11	0.891	91705	303.66144200626957	1953273	0.35	1914	40	280555	None
GCA_044858405.1_PDT002214040.1_genomic	100.0	0.2	Neural Network (Specific Model)	11	0.892	40701	301.2338949454906	2039954	0.35	2018	102	94594	None
GCA_044861305.1_PDT002213908.1_genomic	100.0	0.29	Neural Network (Specific Model)	11	0.891	233132	297.8205128205128	2069457	0.35	2067	22	519452	None
GCA_044880295.1_PDT002213371.1_genomic	100.0	1.24	Neural Network (Specific Model)	11	0.892	320892	306.3464249748238	2043367	0.35	1986	20	628961	None
GCA_044880575.1_PDT002213358.1_genomic	100.0	0.18	Neural Network (Specific Model)	11	0.894	121790	299.207779886148	2113559	0.35	2108	36	408109	None
GCA_044881845.1_PDT002213226.1_genomic	100.0	3.06	Neural Network (Specific Model)	11	0.892	121285	297.7888253409591	2272854	0.35	2273	43	246403	None
GCA_044884085.1_PDT002213107.1_genomic	100.0	0.4	Neural Network (Specific Model)	11	0.892	121744	297.9952494061758	2106070	0.35	2105	37	341846	None
GCA_044884625.1_PDT002213078.1_genomic	100.0	0.32	Neural Network (Specific Model)	11	0.892	237508	305.08341559723596	2075163	0.35	2026	28	368885	None
GCA_044888565.1_PDT002212749.1_genomic	100.0	0.33	Neural Network (Specific Model)	11	0.892	179822	299.0798143851508	2164834	0.35	2155	29	371201	None
GCA_044888865.1_PDT002212729.1_genomic	100.0	0.57	Neural Network (Specific Model)	11	0.892	370613	300.66561085972853	2230523	0.35	2210	23	424273	None
GCA_044891405.1_PDT002212570.1_genomic	100.0	0.82	Neural Network (Specific Model)	11	0.889	186254	301.70520231213874	2111270	0.35	2076	25	523758	None
GCA_044891915.1_PDT002212537.1_genomic	100.0	0.17	Neural Network (Specific Model)	11	0.893	203225	299.3127710843373	2084002	0.35	2075	27	575073	None
GCA_045204725.1_PDT002210482.1_genomic	100.0	0.42	Neural Network (Specific Model)	11	0.892	176004	299.1457142857143	2109245	0.35	2100	32	376438	None
GCA_045265825.1_PDT002487587.1_genomic	100.0	0.2	Neural Network (Specific Model)	11	0.889	126103	297.3055148853099	2052795	0.35	2049	36	260449	None
GCA_045268865.1_PDT002487437.1_genomic	100.0	0.44	Neural Network (Specific Model)	11	0.891	146214	295.29966491144086	2074325	0.35	2089	26	541632	None
GCA_045271505.1_PDT002487322.1_genomic	100.0	0.68	Neural Network (Specific Model)	11	0.89	78132	296.7192414431082	2158153	0.35	2162	51	196652	None
GCA_045273815.1_PDT002487212.1_genomic	100.0	0.41	Neural Network (Specific Model)	11	0.892	280446	303.2848837209302	2102545	0.35	2064	20	585405	None
GCA_045274285.1_PDT002487191.1_genomic	100.0	0.16	Neural Network (Specific Model)	11	0.889	126001	299.424578313253	2092575	0.35	2075	37	260257	None
GCA_045277745.1_PDT002487057.1_genomic	100.0	0.37	Neural Network (Specific Model)	11	0.892	189571	300.95017266896895	2047336	0.35	2027	21	675691	None
GCA_045285975.1_PDT002486611.1_genomic	100.0	0.19	Neural Network (Specific Model)	11	0.892	108955	297.72016651248845	2162015	0.35	2162	51	346759	None
GCA_045287425.1_PDT002486521.1_genomic	100.0	0.35	Neural Network (Specific Model)	11	0.892	160338	302.438032166509	2145833	0.35	2114	27	370927	None
GCA_045288725.1_PDT002486434.1_genomic	100.0	0.22	Neural Network (Specific Model)	11	0.893	189772	299.58447265625	2058268	0.35	2048	21	635959	None
GCA_045289315.1_PDT002486406.1_genomic	100.0	0.56	Neural Network (Specific Model)	11	0.891	159203	299.8430709802028	2088344	0.35	2071	36	345532	None
GCA_045290975.1_PDT002486339.1_genomic	100.0	0.63	Neural Network (Specific Model)	11	0.891	153913	300.3673752310536	2184258	0.35	2164	28	370632	None
GCA_045292095.1_PDT002486286.1_genomic	100.0	0.5	Neural Network (Specific Model)	11	0.892	135864	300.82281439925197	2161122	0.35	2139	23	370673	None
GCA_045294235.1_PDT002486146.1_genomic	100.0	0.89	Neural Network (Specific Model)	11	0.89	183321	303.2391944990177	2077877	0.35	2036	25	307987	None
GCA_045294715.1_PDT002486119.1_genomic	100.0	0.13	Neural Network (Specific Model)	11	0.892	149210	300.272553699284	2111400	0.35	2095	26	347741	None
GCA_045296025.1_PDT002486042.1_genomic	100.0	0.21	Neural Network (Specific Model)	11	0.892	78968	297.4710969503869	2195179	0.36	2197	49	207670	None
GCA_045296795.1_PDT002485988.1_genomic	100.0	0.51	Neural Network (Specific Model)	11	0.892	159456	297.4970333181196	2187377	0.35	2191	31	377094	None
GCA_045299465.1_PDT002485837.1_genomic	100.0	0.63	Neural Network (Specific Model)	11	0.891	371004	300.5866050808314	2186404	0.35	2165	24	398600	None
GCA_045342335.1_PDT002494715.1_genomic	100.0	0.34	Neural Network (Specific Model)	11	0.893	347236	301.8792846497765	2038949	0.35	2013	24	674966	None
GCA_045343715.1_PDT002494591.1_genomic	100.0	0.17	Neural Network (Specific Model)	11	0.893	91709	305.5537688442211	2040629	0.35	1990	39	280645	None
GCA_045496045.1_PDT002494355.1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.894	38590	302.4488636363636	1961580	0.35	1936	99	92877	None
GCA_045500185.1_PDT002494292.1_genomic	100.0	0.38	Neural Network (Specific Model)	11	0.889	160692	301.4852362204724	2064423	0.35	2032	25	547509	None
GCA_045510905.1_PDT002486268.1_genomic	100.0	0.27	Neural Network (Specific Model)	11	0.892	146164	303.07303651825913	2034445	0.35	1999	24	371281	None
GCA_045511125.1_PDT002486247.1_genomic	100.0	0.13	Neural Network (Specific Model)	11	0.893	383651	307.2742527530152	1966729	0.35	1907	18	605112	None
GCA_045512965.1_PDT002485727.1_genomic	100.0	0.14	Neural Network (Specific Model)	11	0.893	137370	306.044895777659	1921308	0.35	1871	28	384105	None
GCA_047383505.1_ASM4738350v1_genomic	100.0	0.42	Neural Network (Specific Model)	11	0.89	222515	301.2395583293327	2112748	0.35	2083	21	371287	None
GCA_047386405.1_ASM4738640v1_genomic	100.0	0.34	Neural Network (Specific Model)	11	0.893	105241	305.54876273653565	2112190	0.35	2061	36	406872	None
GCA_047387445.1_ASM4738744v1_genomic	100.0	0.2	Neural Network (Specific Model)	11	0.891	75665	296.9300087489064	2282176	0.36	2286	46	223097	None
GCA_047387565.1_ASM4738756v1_genomic	100.0	0.34	Neural Network (Specific Model)	11	0.89	55194	289.6494587843464	2339149	0.36	2402	78	124028	None
GCA_047441515.1_PDT002605149.1_genomic	100.0	0.36	Neural Network (Specific Model)	11	0.891	524900	302.2794263105836	2054676	0.35	2022	16	647478	None
GCA_049826865.1_PDT002723841.1_genomic	100.0	0.13	Neural Network (Specific Model)	11	0.892	138731	300.8222113979542	2073856	0.35	2053	31	286792	None
GCA_050392565.1_PDT002768838.1_genomic	100.0	3.28	Neural Network (Specific Model)	11	0.894	76480	300.59367735936775	2166898	0.35	2151	56	173408	None
GCA_051395155.1_PDT002836784.1_genomic	100.0	0.43	Neural Network (Specific Model)	11	0.89	180286	301.40961442163245	2026510	0.35	1997	25	371790	None
GCA_051740345.1_PDT002863254.1_genomic	100.0	0.51	Neural Network (Specific Model)	11	0.889	119196	301.3601551139118	2095282	0.35	2063	35	524289	None
GCA_051862155.1_PDT002869205.1_genomic	100.0	1.31	Neural Network (Specific Model)	11	0.891	111520	301.53330068560234	2070477	0.35	2042	36	201021	None
GCA_052255865.1_ASM5225586v1_genomic	100.0	0.21	Neural Network (Specific Model)	11	0.89	137932	297.4258999532492	2141915	0.35	2139	38	366164	None
GCA_052256135.1_ASM5225613v1_genomic	100.0	0.19	Neural Network (Specific Model)	11	0.89	149582	298.44834034595607	2149432	0.35	2139	37	366212	None
GCA_052441385.1_PDT002905973.1_genomic	100.0	0.4	Neural Network (Specific Model)	11	0.893	122564	296.9773264052905	2109208	0.35	2117	42	361793	None
GCA_052477985.1_PDT002909622.1_genomic	100.0	1.55	Neural Network (Specific Model)	11	0.891	89118	299.0892682926829	2060984	0.35	2050	53	280584	None
GCA_052522385.1_PDT002911901.1_genomic	100.0	1.52	Neural Network (Specific Model)	11	0.893	179602	303.0296589223925	2055070	0.35	2023	26	384163	None
GCA_052523825.1_PDT002911828.1_genomic	100.0	0.21	Neural Network (Specific Model)	11	0.893	84820	298.6871287128713	2022664	0.35	2020	51	223295	None
GCA_052525005.1_PDT002911755.1_genomic	100.0	0.19	Neural Network (Specific Model)	11	0.892	94170	300.5923502767992	2004996	0.35	1987	50	280555	None
GCA_052537735.1_PDT002914759.1_genomic	100.0	2.99	Neural Network (Specific Model)	11	0.893	91864	302.21467526028755	2045358	0.35	2017	40	280528	None
GCA_052627125.1_PDT002914757.1_genomic	100.0	4.4	Neural Network (Specific Model)	11	0.892	193685	301.72582159624415	2159026	0.35	2130	32	283572	None
GCA_052789405.1_ASM5278940v1_genomic	100.0	0.21	Neural Network (Specific Model)	11	0.892	31005	296.29478346456693	2021366	0.35	2032	137	81825	None
GCA_053009285.1_ASM5300928v1_genomic	99.99	0.1	Neural Network (Specific Model)	11	0.894	204327	302.24422110552763	2014915	0.35	1990	28	402649	None
GCA_053398635.1_PDT002976656.1_genomic	100.0	0.13	Neural Network (Specific Model)	11	0.897	25286	299.71097981290006	2033358	0.35	2031	173	59698	None
GCA_053545655.1_ASM5354565v1_genomic	100.0	0.16	Neural Network (Specific Model)	11	0.89	213172	300.10526315789474	2053531	0.35	2033	34	369113	None
GCA_053545775.1_ASM5354577v1_genomic	100.0	0.94	Neural Network (Specific Model)	11	0.888	124735	296.7245	2000925	0.35	2000	106	260563	None
GCA_053546655.1_ASM5354665v1_genomic	100.0	0.15	Neural Network (Specific Model)	11	0.889	128284	295.2631578947368	2059706	0.35	2071	42	260857	None
GCA_053549785.1_ASM5354978v1_genomic	100.0	0.17	Neural Network (Specific Model)	11	0.888	158930	301.5319255907491	2022025	0.35	1989	36	368956	None
GCA_053823115.1_PDT003010030.1_genomic	100.0	0.55	Neural Network (Specific Model)	11	0.892	78426	298.60008916629516	2247593	0.35	2243	47	264119	None
GCA_054584615.1_PDT003061556.1_genomic	100.0	4.47	Neural Network (Specific Model)	11	0.891	99348	302.92311388755405	2120271	0.35	2081	41	260412	None
GCA_900073345.1_SA197_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.893	39841	296.4160482374768	2143165	0.35	2156	149	85980	None
